Start Date,Name,Area,City,Postcode,Number Of Lettings,Hmo TypesDescription,,,
2015/7/16,126 Strathnairn Street, Roath, Cardiff, CF24 3JQ,5,Shared House,,,
2015/7/16,45 Keppoch Street, Roath, Cardiff, CF24 3JS,4,Shared House,,,
2015/7/17,65 Wyeverne Road, Cathays, Cardiff, CF24 4BG,10,Shared House,,,
2015/7/17,67 Wyeverne Road, Cathays, Cardiff, CF24 4BG,4,Shared House,,,
2015/7/17,126 Woodville Road, Cathays, Cardiff, CF24 4EE,10,Shared House,,,
2015/7/17,194 City Road, Roath, Cardiff, CF24 3JF,10,Flat in Multiple Occupation,,,
2015/7/17,154 Arabella Street, Roath, Cardiff, CF24 4SY,5,Shared House,,,
2015/7/20,21 Blackweir Terrace, Cathays, Cardiff, CF10 3EQ,8,Shared House,,,
2015/7/20,84 Richmond Road, Roath, Cardiff, CF24 3BU,6,Shared House,,,
2015/7/20,52 Treharris Street, Roath, Cardiff, CF24 3HN,4,Flats Section 257,,,
2015/7/21,14 Coburn Street, Cathays, Cardiff, CF24 4BS,3,Shared House,,,
2015/7/21,16 Robert Street, Cathays, Cardiff, CF24 4PB,3,Shared House,,,
2015/7/21,Maisonette              41 Ninian Road, Roath, Cardiff, CF23 5EH,6,Flats Section 257,,,
2015/7/21,148 Inverness Place, Roath, Cardiff, CF24 4RX,3,Shared House,,,
2015/7/22,83 Richards Street, Cathays, Cardiff, CF24 4DD,,Shared House,,,
2015/7/22,63 Cwmdare Street, Cathays, Cardiff, CF24 4JZ,6,Shared House,,,
2015/7/22,87 Strathnairn Street, Roath, Cardiff, CF24 3JP,3,Shared House,,,
2015/7/22,35 Lochaber Street, Roath, Cardiff, CF24 3LS,3,Shared House,,,
2015/7/22,62 Arabella Street, Roath, Cardiff, CF24 4TB,6,Shared House,,,
2015/7/22,27 Alfred Street, Roath, Cardiff, CF24 4TY,7,Shared House,,,
2015/7/23,166 Colum Road, Cathays, Cardiff, CF10 3EL,6,Shared House,,,
2015/7/23,77 Cwmdare Street, Cathays, Cardiff, CF24 4JZ,3,Shared House,,,
2015/7/23,240 Newport Road, Roath, Cardiff, CF24 1RR,6,Shared House,,,
2015/7/23,41 Alfred Street, Roath, Cardiff, CF24 4TY,6,Shared House,,,
2015/7/29,64 May Street, Cathays, Cardiff, CF24 4EY,5,Shared House,,,
2015/7/29,39 Cathays Terrace, Cathays, Cardiff, CF24 4HS,7,Shared House,,,
2015/7/29,108 Treharris Street, Roath, Cardiff, CF24 3HP,4,Shared House,,,
2015/7/29,39 Glenroy Street, Roath, Cardiff, CF24 3JX,1,Shared House,,,
2015/7/29,6 Crwys Road, Roath, Cardiff, CF24 4NJ,6,Shared House,,,
2015/7/29,135 Moy Road, Roath, Cardiff, CF24 4TG,4,Shared House,,,
2015/8/3,4 West Grove, Roath, Cardiff, CF24 3AN,5,Shared House,,,
2015/8/6,110 Ninian Road, Roath, Cardiff, CF23 5ER,5,Shared House,,,
2015/8/6,5 West Grove, Roath, Cardiff, CF24 3AN,4,Shared House,,,
2015/8/6,1 Croft Street, Roath, Cardiff, CF24 3DY,5,Shared House,,,
2015/8/6,136 Treharris Street, Roath, Cardiff, CF24 3HQ,4,Shared House,,,
2015/8/6,51 Alfred Street, Roath, Cardiff, CF24 4TZ,,Shared House,,,
2015/8/11,100 Miskin Street, Cathays, Cardiff, CF24 4AR,8,Shared House,,,
2015/8/11,32 Arran Street, Roath, Cardiff, CF24 3HS,8,Shared House,,,
2015/8/11,46 Arran Street, Roath, Cardiff, CF24 3HS,4,Shared House,,,
2015/8/11,2 - 4 Pen-y-wain Road, Roath, Cardiff, CF24 4BB,4,Flats Section 257,,,
2015/8/12,41 Letty Street, Cathays, Cardiff, CF24 4EL,6,Shared House,,,
2015/8/18,94 Cottrell Road, Roath, Cardiff, CF24 3EZ,0,Shared House,,,
2015/8/24,84 Harriet Street, Cathays, Cardiff, CF24 4BX,7,Shared House,,,
2015/8/24,100 Richards Street, Cathays, Cardiff, CF24 4DD,,Shared House,,,
2015/8/24,204 Rhymney Street, Cathays, Cardiff, CF24 4DJ,,Shared House,,,
2015/8/24,11 Norman Street, Cathays, Cardiff, CF24 4NU,5,Shared House,,,
2015/8/24,121 Cyfarthfa Street, Roath, Cardiff, CF24 3HG,4,Shared House,,,
2015/8/24,72 Mackintosh Place, Roath, Cardiff, CF24 4RR,0,Shared House,,,
2015/8/24,74 Mackintosh Place, Roath, Cardiff, CF24 4RR,6,Shared House,,,
2015/8/24,76 Mackintosh Place, Roath, Cardiff, CF24 4RR,6,Shared House,,,
2015/8/25,37 Keppoch Street, Roath, Cardiff, CF24 3JS,3,Shared House,,,
2015/8/25,9 Donald Street, Roath, Cardiff, CF24 4TJ,,Shared House,,,
2015/8/25,58 Diana Street, Roath, Cardiff, CF24 4TW,1,Shared House,,,
2015/8/26,15 Bedford Street, Roath, Cardiff, CF24 3BZ,0,Shared House,,,
2015/8/26,13 Arran Street, Roath, Cardiff, CF24 3HR,4,Shared House,,,
2015/8/26,44 Angus Street, Roath, Cardiff, CF24 3LY,,Shared House,,,
2015/8/26,38 Elm Street, Roath, Cardiff, CF24 3QS,4,Shared House,,,
2015/8/26,145 Inverness Place, Roath, Cardiff, CF24 4RX,4,Shared House,,,
2015/8/26,17 Alfred Street, Roath, Cardiff, CF24 4TY,6,Shared House,,,
2015/9/7,2 Australia Road, Gabalfa, Cardiff, CF14 3DB,6,Shared House,,,
2015/9/7,41 Shirley Road, Roath, Cardiff, CF23 5HL,7,Shared House,,,
2015/9/7,92 Keppoch Street, Roath, Cardiff, CF24 3JU,4,Shared House,,,
2015/9/7,20 Lochaber Street, Roath, Cardiff, CF24 3LS,4,Shared House,,,
2015/9/7,25 Claude Road, Roath, Cardiff, CF24 3QA,4,Flats Section 257,,,
2015/9/7,13a Pen-Y-Wain Road, Roath, Cardiff, CF24 4GD,4,Shared House,,,
2015/9/7,63 Pen-Y-Wain Road, Roath, Cardiff, CF24 4GF,5,Shared House,,,
2015/9/7,89 Pen-Y-Wain Road, Roath, Cardiff, CF24 4GG,7,Shared House,,,
2015/9/7,18 Moy Road, Roath, Cardiff, CF24 4SG,3,Shared House,,,
2015/9/7,129 Moy Road, Roath, Cardiff, CF24 4TF,6,Shared House,,,
2015/9/8,72 Colum Road, Cathays, Cardiff, CF10 3EH,7,Shared House,,,
2015/9/8,48 Thesiger Street, Cathays, Cardiff, CF24 4BN,1,Shared House,,,
2015/9/8,45 Angus Street, Roath, Cardiff, CF24 3LX,5,Shared House,,,
2015/9/8,84 Angus Street, Roath, Cardiff, CF24 3LX,4,Shared House,,,
2015/9/8,2 Crwys Road, Roath, Cardiff, CF24 4NJ,5,Flats Section 257,,,
2015/9/8,31 Mackintosh Place, Roath, Cardiff, CF24 4RJ,4,Shared House,,,
2015/9/8,168 Mackintosh Place, Roath, Cardiff, CF24 4RS,4,Shared House,,,
2015/9/8,208 Mackintosh Place, Roath, Cardiff, CF24 4RT,5,Shared House,,,
2015/9/8,77 Diana Street, Roath, Cardiff, CF24 4TT,4,Shared House,,,
2015/9/9,23 Moy Road, Roath, Cardiff, CF24 4SG,4,Shared House,,,
2015/9/15,45 Blackweir Terrace, Cathays, Cardiff, CF10 3EQ,5,Shared House,,,
2015/9/15,10 Harriet Street, Cathays, Cardiff, CF24 4BY,9,Shared House,,,
2015/9/15,9 Gladys Street, Cathays, Cardiff, CF24 4HA,5,Shared House,,,
2015/9/15,10 Whitchurch Place, Cathays, Cardiff, CF24 4HD,4,Shared House,,,
2015/9/15,15 St Peter\'s Street, Roath, Cardiff, CF24 3BA,4,Flats Section 257,,,
2015/9/15,4 Tavistock Street, Roath, Cardiff, CF24 3BE,5,Shared House,,,
2015/9/15,40 Strathnairn Street, Roath, Cardiff, CF24 3JN,5,Shared House,,,
2015/9/15,57 Keppoch Street, Roath, Cardiff, CF24 3JS,1,Shared House,,,
2015/9/16,16 Senghenydd Road, Cathays, Cardiff, CF24 4AH,7,Shared House,,,
2015/9/16,62 Maindy Road, Cathays, Cardiff, CF24 4HQ,4,Shared House,,,
2015/9/16,37 Ladysmith Road, Penylan, Cardiff, CF23 5DT,0,Shared House,,,
2015/9/16,142 City Road, Roath, Cardiff, CF24 3DR,6,Flats Section 257,,,
2015/9/16,98 Treharris Street, Roath, Cardiff, CF24 3HL,5,Shared House,,,
2015/9/16,55 Claude Road, Roath, Cardiff, CF24 3QB,3,Flats Section 257,,,
2015/9/16,46 Elm Street, Roath, Cardiff, CF24 3QS,5,Shared House,,,
2015/9/28,16 Malefant Street, Cathays, Cardiff, CF24 4QB,5,Shared House,,,
2015/9/28,22 The Parade, Roath, Cardiff, CF24 3AB,6,Shared House,,,
2015/9/28,48 Arran Street, Roath, Cardiff, CF24 3HS,6,Shared House,,,
2015/9/28,69 Keppoch Street, Roath, Cardiff, CF24 3JT,0,Shared House,,,
2015/10/5,25 Gordon Road, Roath, Cardiff, CF24 3AL,6,Shared House,,,
2015/10/5,80 Richmond Road, Roath, Cardiff, CF24 3BU,7,Flats Section 257,,,
2015/10/6,99a Wyeverne Road, Cathays, Cardiff, CF24 4BG,6,Shared House,,,
2015/10/6,91 Monthermer Road, Cathays, Cardiff, CF24 4QY,5,Shared House,,,
2015/10/6,159 Richmond Road, Roath, Cardiff, CF24 3BT,7,Shared House,,,
2015/10/6,49 Talworth Street, Roath, Cardiff, CF24 3EH,8,Shared House,,,
2015/10/6,1 Angus Street, Roath, Cardiff, CF24 3LW,4,Shared House,,,
2015/10/6,53 Oakfield Street, Roath, Cardiff, CF24 3RE,0,Flats Section 257,,,
2015/10/6,114 Donald Street, Roath, Cardiff, CF24 4TN,5,Shared House,,,
2015/10/6,19 Diana Street, Roath, Cardiff, CF24 4TS,3,Shared House,,,
2015/10/6,111 Diana Street, Roath, Cardiff, CF24 4TU,3,Shared House,,,
2015/10/7,37 Rhymney Street, Cathays, Cardiff, CF24 4DH,4,Shared House,,,
2015/10/7,23 Russell Street, Roath, Cardiff, CF24 3BG,4,Shared House,,,
2015/10/7,29 Bangor Street, Roath, Cardiff, CF24 3LQ,6,Bedsits,,,
2015/10/7,131 Mackintosh Place, Roath, Cardiff, CF24 4RN,3,Shared House,,,
2015/10/7,225 Mackintosh Place, Roath, Cardiff, CF24 4RP,,Shared House,,,
2015/10/7,97 Arabella Street, Roath, Cardiff, CF24 4SX,5,Shared House,,,
2015/10/7,71 Moy Road, Roath, Cardiff, CF24 4TD,,Shared House,,,
2015/10/7,19 Donald Street, Roath, Cardiff, CF24 4TJ,6,Shared House,,,
2015/10/7,5 Diana Street, Roath, Cardiff, CF24 4TS,5,Shared House,,,
2015/10/7,44 Diana Street, Roath, Cardiff, CF24 4TW,6,Shared House,,,
2015/10/8,8 Fitzroy Street, Cathays, Cardiff, CF24 4BL,5,Shared House,,,
2015/10/8,136 Woodville Road, Cathays, Cardiff, CF24 4EE,12,Shared House,,,
2015/10/8,187 Richmond Road, Roath, Cardiff, CF24 3BT,12,Flats Section 257,,,
2015/10/8,189 Richmond Road, Roath, Cardiff, CF24 3BT,4,Shared House,,,
2015/10/8,82 Donald Street, Roath, Cardiff, CF24 4TR,1,Shared House,,,
2015/10/8,97 Diana Street, Roath, Cardiff, CF24 4TU,6,Shared House,,,
2015/10/19,21 Russell Street, Roath, Cardiff, CF24 3BG,4,Shared House,,,
2015/10/19,38 Treharris Street, Roath, Cardiff, CF24 3HN,1,Shared House,,,
2015/10/20,"Flat 4 , 219 Albany Road", Roath, Cardiff, CF24 3NW,3,Flat in Multiple Occupation,,,
2015/10/21,42 Wyeverne Road, Cathays, Cardiff, CF24 4BH,5,Shared House,,,
2015/10/21,211 City Road, Roath, Cardiff, CF24 3JD,6,Shared House,,,
2015/10/21,139 Moy Road, Roath, Cardiff, CF24 4TG,,Shared House,,,
2015/11/12,164 Colum Road, Cathays, Cardiff, CF10 3EL,6,Shared House,,,
2015/11/12,8 Hazeldene Avenue, Cathays, Cardiff, CF24 4QP,5,Shared House,,,
2015/11/12,13 The Walk, Roath, Cardiff, CF24 3AF,8,Flats Section 257,,,
2015/11/12,103 Treharris Street, Roath, Cardiff, CF24 3HP,6,Shared House,,,
2015/11/12,3 Keppoch Street, Roath, Cardiff, CF24 3JS,6,Shared House,,,
2015/11/12,184 Inverness Place, Roath, Cardiff, CF24 4SB,5,Shared House,,,
2015/11/12,104 Donald Street, Roath, Cardiff, CF24 4TR,5,Shared House,,,
2015/11/13,2 Russell Street, Roath, Cardiff, CF24 3BG,6,Shared House,,,
2015/12/3,45 Monthermer Road, Cathays, Cardiff, CF24 4QX,5,Shared House,,,
2015/12/4,7 Southey Street, Roath, Cardiff, CF24 3FP,4,Shared House,,,
2015/12/4,34 Strathnairn Street, Roath, Cardiff, CF24 3JN,5,Shared House,,,
2015/12/7,43 Planet Street, Adamsdown, Cardiff, CF24 0HZ,5,Shared House,,,
2015/12/7,80 Woodville Road, Cathays, Cardiff, CF24 4ED,3,Shared House,,,
2015/12/7,57 Shirley Road, Roath, Cardiff, CF23 5HL,4,Shared House,,,
2015/12/7,31 Strathnairn Street, Roath, Cardiff, CF24 3JL,7,Shared House,,,
2015/12/7,21 Claude Road, Roath, Cardiff, CF24 3PZ,7,Flats Section 257,,,
2015/12/7,33 Claude Road, Roath, Cardiff, CF24 3QA,,Flats Section 257,,,
2015/12/7,196 Arabella Street, Roath, Cardiff, CF24 4SZ,5,Shared House,,,
2015/12/7,36 Arabella Street, Roath, Cardiff, CF24 4TA,8,Shared House,,,
2015/12/7,107 Diana Street, Roath, Cardiff, CF24 4TU,5,Shared House,,,
2015/12/8,68 Rhymney Street, Cathays, Cardiff, CF24 4DG,7,Shared House,,,
2015/12/8,26 Boverton Street, Roath, Cardiff, CF23 5ES,3,Flats Section 257,,,
2015/12/8,Flat 2              11 The Walk, Roath, Cardiff, CF24 3AF,4,Flats Section 257,,,
2015/12/8,Flat 2          9 The Walk, Roath, Cardiff, CF24 3AF,3,Flats Section 257,,,
2015/12/8,150 Arran Street, Roath, Cardiff, CF24 3HU,3,Shared House,,,
2015/12/8,29 Keppoch Street, Roath, Cardiff, CF24 3JS,4,Shared House,,,
2015/12/8,136 Glenroy Street, Roath, Cardiff, CF24 3LA,4,Shared House,,,
2015/12/8,1 Partridge Road, Roath, Cardiff, CF24 3QW,5,Flats Section 257,,,
2015/12/8,215 Mackintosh Place, Roath, Cardiff, CF24 4RP,5,Shared House,,,
2015/12/8,120 Mackintosh Place, Roath, Cardiff, CF24 4RR,8,Shared House,,,
2015/12/8,102 Inverness Place, Roath, Cardiff, CF24 4SA,6,Shared House,,,
2015/12/8,17 Diana Street, Roath, Cardiff, CF24 4TS,0,Shared House,,,
2015/12/8,23 Diana Street, Roath, Cardiff, CF24 4TS,5,Shared House,,,
2015/12/8,98 Diana Street, Roath, Cardiff, CF24 4TU,4,Shared House,,,
2015/12/8,69 Alfred Street, Roath, Cardiff, CF24 4TZ,6,Shared House,,,
2015/12/9,62 Park Place, Cathays, Cardiff, CF10 3AS,5,Shared House,,,
2015/12/9,33 Tewkesbury Street, Cathays, Cardiff, CF24 4QQ,8,Shared House,,,
2015/12/9,26 Gordon Road, Roath, Cardiff, CF24 3AL,8,Flats Section 257,,,
2015/12/9,6 Talworth Street, Roath, Cardiff, CF24 3EH,8,Shared House,,,
2015/12/9,141 Glenroy Street, Roath, Cardiff, CF24 3LA,6,Shared House,,,
2015/12/9,5 Claude Place, Roath, Cardiff, CF24 3QF,1,Flats Section 257,,,
2015/12/9,85 Pen-Y-Wain Road, Roath, Cardiff, CF24 4GG,5,Shared House,,,
2015/12/9,232 Mackintosh Place, Roath, Cardiff, CF24 4RT,5,Flats Section 257,,,
2015/12/9,64 Moy Road, Roath, Cardiff, CF24 4TH,6,Shared House,,,
2015/12/9,78 Diana Street, Roath, Cardiff, CF24 4TW,1,Flats Section 257,,,
2015/12/10,65 Donald Street, Roath, Cardiff, CF24 4TL,4,Shared House,,,
2015/12/11,15 Braeval Street, Roath, Cardiff, CF24 4SJ,3,Shared House,,,
2015/12/11,16 Daviot Street, Roath, Cardiff, CF24 4SL,4,Shared House,,,
2015/12/15,19 Merthyr Street, Cathays, Cardiff, CF24 4JL,5,Shared House,,,
2015/12/15,29 Merthyr Street, Cathays, Cardiff, CF24 4JL,8,Shared House,,,
2015/12/15,9 Cyfarthfa Street, Roath, Cardiff, CF24 3HE,1,Shared House,,,
2015/12/15,9 Bangor Street, Roath, Cardiff, CF24 3LQ,7,Shared House,,,
2015/12/15,76 Diana Street, Roath, Cardiff, CF24 4TW,8,Shared House,,,
2015/12/16,120 Coburn Street, Cathays, Cardiff, CF24 4BT,3,Shared House,,,
2015/12/16,41 Merthyr Street, Cathays, Cardiff, CF24 4JL,4,Shared House,,,
2015/12/16,29 Flaxland Avenue, Gabalfa, Cardiff, CF14 3NT,5,Shared House,,,
2015/12/16,31 Flaxland Avenue, Gabalfa, Cardiff, CF14 3NT,5,Shared House,,,
2015/12/16,42 Mackintosh Place, Roath, Cardiff, CF24 4RQ,5,Shared House,,,
2015/12/16,154 Donald Street, Roath, Cardiff, CF24 4TP,7,Shared House,,,
2015/12/16,36 Donald Street, Roath, Cardiff, CF24 4TQ,6,Shared House,,,
2015/12/17,49 Harriet Street, Cathays, Cardiff, CF24 4BW,7,Shared House,,,
2015/12/17,75 Partridge Road, Roath, Cardiff, CF24 3QY,4,Shared House,,,
2015/12/17,173 Inverness Place, Roath, Cardiff, CF24 4RY,5,Shared House,,,
2015/12/17,111 Moy Road, Roath, Cardiff, CF24 4TE,5,Shared House,,,
2015/12/17,11 Diana Street, Roath, Cardiff, CF24 4TS,4,Shared House,,,
2015/12/18,16 Moira Street, Adamsdown, Cardiff, CF24 0EQ,4,Shared House,,,
2015/12/18,103 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,5,Shared House,,,
2015/12/18,43 Richmond Road, Roath, Cardiff, CF24 3AR,4,Flats Section 257,,,
2015/12/18,169 Richmond Road, Roath, Cardiff, CF24 3BT,5,Shared House,,,
2015/12/18,3 Plasnewydd Road, Roath, Cardiff, CF24 3EN,4,Shared House,,,
2015/12/18,63 Moy Road, Roath, Cardiff, CF24 4SH,5,Shared House,,,
2015/12/18,42 Moy Road, Roath, Cardiff, CF24 4TG,7,Shared House,,,
2015/12/18,159 Moy Road, Roath, Cardiff, CF24 4TH,13,Shared House,,,
2015/12/21,29 Richmond Road, Roath, Cardiff, CF24 3AQ,3,Flat in Multiple Occupation,,,
2015/12/22,82 Bedford Street, Roath, Cardiff, CF24 3DB,,Shared House,,,
2015/12/23,114 Maindy Road, Cathays, Cardiff, CF24 4HQ,7,Shared House,,,
2015/12/23,15 Heathfield Road, Gabalfa, Cardiff, CF14 3JX,8,Shared House,,,
2015/12/29,84 Brithdir Street, Cathays, Cardiff, CF24 4LF,6,Shared House,,,
2015/12/29,2 St Peter\'s Street, Roath, Cardiff, CF24 3BA,4,Shared House,,,
2015/12/29,12 Northcote Street, Roath, Cardiff, CF24 3BH,7,Flats Section 257,,,
2015/12/29,87 Keppoch Street, Roath, Cardiff, CF24 3JT,5,Shared House,,,
2015/12/29,112 Connaught Road, Roath, Cardiff, CF24 3PY,3,Self Contained Flats,,,
2015/12/29,105 Claude Road, Roath, Cardiff, CF24 3QD,8,Flats Section 257,,,
2015/12/30,36 Rhymney Street, Cathays, Cardiff, CF24 4DF,4,Shared House,,,
2015/12/30,172 Rhymney Street, Cathays, Cardiff, CF24 4DJ,5,Shared House,,,
2015/12/30,82 Partridge Road, Roath, Cardiff, CF24 3QY,8,Shared House,,,
2015/12/30,191 Mackintosh Place, Roath, Cardiff, CF24 4RP,6,Shared House,,,
2015/12/30,96 Mackintosh Place, Roath, Cardiff, CF24 4RR,5,Shared House,,,
2015/12/30,156 Mackintosh Place, Roath, Cardiff, CF24 4RS,5,Shared House,,,
2015/12/30,194 Mackintosh Place, Roath, Cardiff, CF24 4RT,1,Shared House,,,
2015/12/30,230 Mackintosh Place, Roath, Cardiff, CF24 4RT,5,Shared House,,,
2015/12/30,2 Violet Row, Roath, Cardiff, CF24 4SF,7,Shared House,,,
2016/1/3,36 Minny Street, Cathays, Cardiff, CF24 4ES,7,Shared House,,,
2016/1/3,39 May Street, Cathays, Cardiff, CF24 4EX,5,Shared House,,,
2016/1/5,82 Llantrisant Street, Cathays, Cardiff, CF24 4JE,4,Shared House,,,
2016/1/12,5 Gelligaer Street, Cathays, Cardiff, CF24 4LA,4,Shared House,,,
2016/1/18,35 Boverton Street, Roath, Cardiff, CF23 5ES,7,Flats Section 257,,,3473
2016/1/18,8 Boverton Street, Roath, Cardiff, CF23 5ES,3,Bedsits,,,
2016/1/18,Flat 5 29 Richmond Road, Roath, Cardiff, CF24 3AQ,6,Flat in Multiple Occupation,,,
2016/1/18,26 Lochaber Street, Roath, Cardiff, CF24 3LS,5,Shared House,,,
2016/1/18,77 Mackintosh Place, Roath, Cardiff, CF24 4RL,3,Shared House,,,
2016/1/18,79 Mackintosh Place, Roath, Cardiff, CF24 4RL,5,Shared House,,,
2016/1/18,13 Daviot Street, Roath, Cardiff, CF24 4SL,5,Shared House,,,
2016/1/19,36 Gelligaer Street, Cathays, Cardiff, CF24 4LA,6,Shared House,,,
2016/1/19,24 Monthermer Road, Cathays, Cardiff, CF24 4RA,4,Shared House,,,
2016/1/19,68a Albany Road, Roath, Cardiff, CF24 3RS,6,Shared House,,,
2016/1/19,44 Mackintosh Place, Roath, Cardiff, CF24 4RQ,3,Flats Section 257,,,
2016/1/19,69 Moy Road, Roath, Cardiff, CF24 4TD,5,Shared House,,,
2016/1/28,50 Talworth Street, Roath, Cardiff, CF24 3EH,4,Shared House,,,
2016/1/28,4 Pearson Street, Roath, Cardiff, CF24 3EL,4,Shared House,,,
2016/1/28,40 Arran Street, Roath, Cardiff, CF24 3HS,5,Shared House,,,
2016/1/28,58 Partridge Road, Roath, Cardiff, CF24 3QY,,Shared House,,,
2016/2/5,59 Rhymney Street, Cathays, Cardiff, CF24 4DH,5,Shared House,,,
2016/2/5,59 Keppoch Street, Roath, Cardiff, CF24 3JS,,Shared House,,,
2016/2/5,7 Angus Street, Roath, Cardiff, CF24 3LW,5,Shared House,,,
2016/2/5,53 Alfred Street, Roath, Cardiff, CF24 4TZ,3,Shared House,,,
2016/2/11,86 Tewkesbury Street, Cathays, Cardiff, CF24 4QT,4,Shared House,,,
2016/2/11,67 Ferry Road, Grangetown, Cardiff, CF11 7DX,6,Shared House,,,
2016/2/11,7 Shirley Road, Roath, Cardiff, CF23 5HL,5,Shared House,,,
2016/2/11,37 Gordon Road, Roath, Cardiff, CF24 3AL,5,Shared House,,,
2016/2/11,25 Richmond Road, Roath, Cardiff, CF24 3AQ,5,Flats Section 257,,,
2016/2/11,153 Richmond Road, Roath, Cardiff, CF24 3BT,5,Flats Section 257,,,
2016/2/11,53 Bedford Street, Roath, Cardiff, CF24 3DA,10,Shared House,,,
2016/2/11,132 Inverness Place, Roath, Cardiff, CF24 4RX,5,Shared House,,,
2016/2/12,80 Dogfield Street, Cathays, Cardiff, CF24 4QZ,5,Shared House,,,
2016/2/12,16 Moy Road, Roath, Cardiff, CF24 4SG,5,Shared House,,,
2016/2/12,64 Alfred Street, Roath, Cardiff, CF24 4TZ,5,Shared House,,,
2016/2/15,17 Victoria Park Road East, Canton, Cardiff, CF5 1EG,10,Shared House,,,
2016/2/15,46 Llantrisant Street, Cathays, Cardiff, CF24 4JE,5,Flats Section 257,,,
2016/2/15,16 Richmond Road, Roath, Cardiff, CF24 3AS,3,Flats Section 257,,,
2016/2/15,9 Angus Street, Roath, Cardiff, CF24 3LW,8,Flats Section 257,,,
2016/2/15,106 Mackintosh Place, Roath, Cardiff, CF24 4RR,4,Shared House,,,
2016/2/15,216 Mackintosh Place, Roath, Cardiff, CF24 4RT,4,Shared House,,,
2016/2/16,204 Mackintosh Place, Roath, Cardiff, CF24 4RT,7,Shared House,,,
2016/2/17,4 Tewkesbury Place, Cathays, Cardiff, CF24 4QU,6,Shared House,,,
2016/2/17,"Flat 6, 27 Richmond Road", Roath, Cardiff, CF24 3AQ,5,Flat in Multiple Occupation,,,
2016/2/17,82 Mackintosh Place, Roath, Cardiff, CF24 4RR,3,Shared House,,,
2016/2/17,234 Mackintosh Place, Roath, Cardiff, CF24 4RT,3,Shared House,,,
2016/2/17,122 Diana Street, Roath, Cardiff, CF24 4TU,6,Shared House,,,
2016/2/19,6 Whitchurch Place, Cathays, Cardiff, CF24 4HD,8,Shared House,,,
2016/2/19,69 Merthyr Street, Cathays, Cardiff, CF24 4JL,4,Shared House,,,
2016/2/19,35 Pentyrch Street, Cathays, Cardiff, CF24 4JX,5,Shared House,,,
2016/2/19,26 Lisvane Street, Cathays, Cardiff, CF24 4LL,4,Shared House,,,
2016/2/19,80 Tewkesbury Street, Cathays, Cardiff, CF24 4QT,7,Shared House,,,
2016/2/19,"Flat 4, 27 Richmond Road", Roath, Cardiff, CF24 3AQ,3,Flat in Multiple Occupation,,,
2016/2/19,"Flat 10, Russell Court", Roath, Cardiff, CF24 3BQ,5,Flat in Multiple Occupation,,,
2016/2/19,25 Plasnewydd Road, Roath, Cardiff, CF24 3EN,5,Shared House,,,
2016/2/19,106 Arran Street, Roath, Cardiff, CF24 3HT,3,Shared House,,,
2016/2/19,1a Albany Road, Roath, Cardiff, CF24 3LH,5,Flats Section 257,,,
2016/2/22,2a Fairoak Road, Cathays, Cardiff, CF24 4PX,4,Shared House,,,
2016/2/22,65 Dogfield Street, Cathays, Cardiff, CF24 4QL,5,Shared House,,,
2016/2/22,24 Tewkesbury Street, Cathays, Cardiff, CF24 4QQ,1,Shared House,,,
2016/2/22,3 Northcote Street, Roath, Cardiff, CF24 3BH,4,Flats Section 257,,,
2016/2/22,51 Bangor Street, Roath, Cardiff, CF24 3LQ,8,Shared House,,,
2016/2/22,16a Albany Road, Roath, Cardiff, CF24 3RP,6,Flats Section 257,,,
2016/2/22,14a Mackintosh Place, Roath, Cardiff, CF24 4RQ,5,Flats Section 257,,,
2016/2/23,8 Lochaber Street, Roath, Cardiff, CF24 3LS,6,Flats Section 257,,,
2016/3/2,19 Cathays Terrace, Cathays, Cardiff, CF24 4HS,4,Shared House,,,
2016/3/2,108 Malefant Street, Cathays, Cardiff, CF24 4QE,5,Shared House,,,
2016/3/2,82 Angus Street, Roath, Cardiff, CF24 3LX,5,Shared House,,,
2016/3/2,2A Albany Road, Roath, Cardiff, CF24 3RP,6,Flats Section 257,,,
2016/3/7,75 Colum Road, Cathays, Cardiff, CF10 3EF,7,Shared House,,,
2016/3/7,39a Richards Street, Cathays, Cardiff, CF24 4DA,,Shared House,,,
2016/3/7,22 Daniel Street, Cathays, Cardiff, CF24 4NX,7,Shared House,,,
2016/3/7,70 Malefant Street, Cathays, Cardiff, CF24 4QH,4,Shared House,,,
2016/3/7,73 Richmond Road, Roath, Cardiff, CF24 3AR,,Flats Section 257,,,
2016/3/7,2b Albany Road, Roath, Cardiff, CF24 3RP,5,Shared House,,,
2016/3/7,28 Mackintosh Place, Roath, Cardiff, CF24 4RQ,15,Shared House,,,
2016/3/9,105 Wyeverne Road, Cathays, Cardiff, CF24 4BJ,5,Shared House,,,
2016/3/11,17 Colum Road, Cathays, Cardiff, CF10 3EE,5,Shared House,,,
2016/3/11,11 Harriet Street, Cathays, Cardiff, CF24 4BU,3,Shared House,,,
2016/3/11,108 Maindy Road, Cathays, Cardiff, CF24 4HQ,7,Shared House,,,
2016/3/11,35 Cathays Terrace, Cathays, Cardiff, CF24 4HS,8,Shared House,,,
2016/3/14,57 Wyeverne Road, Cathays, Cardiff, CF24 4BG,3,Shared House,,,
2016/3/14,40 Harriet Street, Cathays, Cardiff, CF24 4BY,0,Shared House,,,
